year,code,amount,name,topname,depname,depcat,cat,ref
2015,57105107809,3000000,"ประกวดราคาจ้างงานก่อสร้างถนนคอนกรีตเสริมเหล็ก สายบ้านน้ำพัน หมู่ที่ 9 ต.นาไร่หลวง อ.สองแคว จ.น่าน ระยะทาง 1.000 กม. ด้วยวิธีการทางอิเล็กทรอนิกส์","","แขวงทางหลวงชนบทน่าน","","จ้างก่อสร้าง",""
2015,57105110152,7953000,"ประกวดราคาจ้างโครงการก่อสร้างถนนลาดยาง    แอสฟัลท์คอนกรีต บ้านหมอเบี้ย-บ้านปรือน้อย หมู่ที่ 5,3 กว้าง 6.00 เมตร  ยาว 2,000 เมตร ตามแบบแปลนเลขที่ ปน.-สถ 01/2557 ด้วยวิธีการทางอิเล็กทรอนิกส์","","องค์การบริหารส่วนตำบลปากน้ำปราณ","","จ้างก่อสร้าง",""
2015,57105111661,17000000,"ประกวดราคาจ้างเหมาก่อสร้างโครงการบูรณะทางหลวงชนบทสายหลัก (โดยวิธี Pavement In - Place Recycling) สาย พง.3002 แยกทางหลวงหมายเลข 401 - บ้านปากพู่ อำเภอกะปง จังหวัดพังงา ระยะทาง 2.900 กิโลเมตร ด้วยวิธีการทางอิเล็กทรอนิกส์","","สำนักงานทางหลวงชนบทที่ 14 (กระบี่)","","จ้างก่อสร้าง",""
2015,57105112634,2190000,"ประกวดราคาจ้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็ก สาย บ.โนนใหญ่ - บ.สังเม็ก ด้วยวิธีการทางอิเล็กทรอนิกส์","","องค์การบริหารส่วนตำบลบึงมะลู","","จ้างก่อสร้าง",""
2015,57105113114,7000000,"ประกวดราคาซื้อครุภัณฑ์ชุดโต๊ะปฏิบัติการห้องวิทยาศาสตร์ปรีคลินิค ด้วยวิธีการทางอิเล็กทรอนิกส์","","มหาวิทยาลัยนราธิวาสราชนครินทร์","","ซื้อ",""
2015,57105113553,5000000,"ประกวดราคาจ้างปรับปรุงซ่อมแซมถนนที่ได้รับการถ่ายโอน สายสี่แยกทุ่งใหญ่-บ้านทับท้อน  หมู่ที่ 7 ตำบลมะขามเตี้ย  อำเภอเมืองฯ  จังหวัดสุราษฎร์ธานี ด้วยวิธีการทางอิเล็กทรอนิกส์","","องค์การบริหารส่วนจังหวัดสุราษฎร์ธานี","","จ้างก่อสร้าง",""
2015,57105114965,1800000,"สอบราคาจ้างก่อสร้างอาคารศูนย์พัฒนาเด็กเล็ก  บ้านหนองแวง หมู่ที่ 3,7 ขนาด 51-80 คน (สถ.ศพด.2 )แบบไม่ตอกเสาเข็ม  (รายละเอียดตามแบบรูปและรายการที่กำหนด)","","เทศบาลตำบลจำปี","","จ้างก่อสร้าง",""
2015,57105115297,7750000,"ประกวดราคาจ้างวางท่อขยายเขตจำหน่ายน้ำ ม.10 (บ้านไร่พัฒนา) ต.บ้านพรุ อ.หาดใหญ่ จ.สงขลา การประปาส่วนภูมิภาคสาขาพังลา ด้วยวิธีการทางอิเล็กทรอนิกส์","","การประปาส่วนภูมิภาคเขต 5","","จ้างก่อสร้าง",""
2015,57105115593,226800,"สอบราคาซื้อครุภัณฑ์คอมพิวเตอร์","","กรมการขนส่งทางบก กรุงเทพฯ","","ซื้อ",""
2015,57105117481,1452000,"จ้างเหมาบริการ โดยวิธีพิเศษ","","กรมสวัสดิการและคุ้มครองแรงงาน กรุงเทพฯ","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57105117481,1452000,"จ้างเหมาบริการ โดยวิธีพิเศษ","","กรมสวัสดิการและคุ้มครองแรงงาน กรุงเทพฯ","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57105118102,1800000,"สอบราคาจ้างโครงการก่อสร้างอาคารศูนย์พัฒนาเด็กเล็กองค์การบริหารส่วนตำบลตาดทอง","","องค์การบริหารส่วนตำบลตาดทอง","","จ้างก่อสร้าง",""
2015,57105118438,870500,"สอบราคาจ้างก่อสร้างถนนคอนกรีตเสริมเหล็กเชื่อมระหว่างหมู่บ้าน บ้านห้วยบุ่น  หมู่ที่  3","","เทศบาลตำบลนาใน","","จ้างก่อสร้าง",""
2015,57105119710,4000000,"ประกวดราคาจ้างก่อสร้างโครงการพัฒนาฟื้นฟูแหล่งท่องเที่ยวทางศิลปวัฒนธรรมและทางธรรมชาติ พัฒนาบึงกุยโซน A หมู่ที่ 13 ต.หัวขวาง อ.โกสุมพิสัย จ.มหาสารคาม ด้วยวิธีการทางอิเล็กทรอนิกส์","","สำนักโยธาธิการและผังเมืองจังหวัดมหาสารคาม","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57105122401,1300000,"สอบราคาจ้างก่อสร้างระบบประปาบาดาลขนาดกลาง บ้านกุดแข้ หมู่ที่ 5","","องค์การบริหารส่วนตำบลกุดแข้","","จ้างก่อสร้าง",""
2015,57105122523,1800000,"สอบราคาจ้างอาคารศูนย์พัฒนาเด็กเล็กองค์การบริหารส่วนตำบลแม่จริม (สถ.ศพด.2)","","องค์การบริหารส่วนตำบลแม่จริม","","จ้างก่อสร้าง",""
2015,57105125264,110000,"สอบราคาจ้างก่อสร้างถนนคอนกรีตเสริมเหล็กภายในหมู่บ้าน  บ้านประชาสมบูรณ์ หมู่ที่  6   ตำบลนิคมสร้างตนเองลำโดมน้อย  อำเภอสิรินธร  จังหวัดอุบลราชธานี","","เทศบาลตำบลนิคมสร้างตนเองลำโดมน้อย","","จ้างก่อสร้าง",""
2015,57105125361,28257570.88,"ประกวดราคาจ้างพิมพ์แบบพิมพ์ จำนวน 5 รายการ (ภ.ง.ด. 50, 52, 55, 90, 91 ปีภาษี 2557) ด้วยวิธีการทางอิเล็กทรอนิกส์","","กรมสรรพากร","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57105125738,738000,"ประกวดราคาจ้างโครงการปรับปรุงซ่อมแซมผิวจราจรลาดยางแอสฟัลท์ติกคอนกรีต  สายหนองแช่เรือ-วังจันทร์ หมู่ที่ ๕,๑๐ ตำบลทางเกวียน  มีพื้นที่ดำเนินการไม่น้อยกว่า ๑,๒๗๒ ตารางเมตร ด้วยวิธีการทางอิเล็กทรอนิกส์","","องค์การบริหารส่วนตำบลทางเกวียน","","จ้างก่อสร้าง",""
2015,57105126022,1800000,"สอบราคาจ้างโครงการก่อสร้างศูนย์พัฒนาเด็กเล็ก(สถ.ศพด.2)องค์การบริหารส่วนตำบลบ้านยาง อำเภอเมือง จังหวัดบุรีรัมย์","","องค์การบริหารส่วนตำบลบ้านยาง","","จ้างก่อสร้าง",""
2015,57105130003,1800000,"สอบราคาจ้างก่อสร่้างอาคารศูนย์พัฒนาเด็กเล็กเทศบาลตำบลห้วยราช (สถ ศพด.2)","","เทศบาลตำบลห้วยราช","","จ้างก่อสร้าง",""
2015,57105130797,2394000,"ประกวดราคาจ้างโครงการก่อสร้างระบบประปาผิวดินขนาดกลางบ้านห้วยเล็บมือ  หมู่ที่ 5 ด้วยวิธีการทางอิเล็กทรอนิกส์","","องค์การบริหารส่วนตำบลหนองเดิ่น","","จ้างก่อสร้าง",""
2015,57105130953,1650000,"สอบราคาจ้างเหมาติดตั้งป้ายชื่อถนนและซอยในเขตเทศบาล จำนวน ๑๒๐ ป้าย","","เทศบาลเมืองบ้านสวน","","จ้างก่อสร้าง",""
2015,57105131722,3500000,"ประกวดราคาจ้างปรับปรุงโครงการซ่อมแซมสถานีสูบน้ำด้วยไฟฟ้า  บ้านดอนแก้ว  หมู่ที่  7  ตำบลเขื่องคำ  อำเภอเมือง  จังหวัดยโสธร ด้วยวิธีการทางอิเล็กทรอนิกส์","","องค์การบริหารส่วนตำบลเขื่องคำ","","จ้างก่อสร้าง",""
2015,57105131735,22300000,"ประกวดราคาจ้างโครงการป้องกันและแก้ไขปัญหาการกัดเซาะชายฝั่งทะเลอ่าวไทยฝั่ง ตะวันตก  กิจกรรมปักไม้ไผ่ชะลอคลื่น  (แถว 2)  หมู่ที่  5,6,8,9  และทางเดินเท้า  คสล.  หมู่ที่  10  ตำบลบางแก้ว   อำเภอเมืองฯ   จังหวัดสมุทรสงคราม    ระยะทาง   2.756   กิโลเมตร ด้วยวิธีการทางอิเล็กทรอนิกส์","","สำนักงานโยธาธิการและผังเมืองจังหวัดสมุทรสงคราม","","จ้างก่อสร้าง",""
2015,57105132012,2112000,"ซื้อIPAD AIR รุ่น WIFI + CELLULAR ขนาด 32GB จำนวน 88 เครื่อง โดยวิธีพิเศษ","","บริษัท วิทยุการบินแห่งประเทศไทย จำกัด","","ซื้อ",""
2015,57105132088,2776600,"ประกวดราคาจ้างก่อสร้างคันดินกั้นน้ำ ในเขตปฏิรูปที่ดิน บ้านสะพาน หมู่ ๖ ตำบล องครักษ์ อำเภอบางปลาม้า  จังหวัดสุพรรณบุรี ด้วยวิธีการทางอิเล็กทรอนิกส์","","สำนักงานการปฏิรูปที่ดินจังหวัด สุพรรณบุรี","","จ้างก่อสร้าง",""
2015,57105132494,22500000,"ประกวดราคาจ้างเหมาบำรุงทางสายหลัก (โดยวิธี Pavement In - Place Recycling) ถนนสาย รอ.๓๐๑๒ แยก ทล.๒๑๕ - บ.ชะโด อ.สุวรรณภูมิ, หนองฮี, โพนทราย, พนมไพร จ.ร้อยเอ็ด ด้วยวิธีการทางอิเล็กทรอนิกส์","","สำนักบำรุงทาง","","จ้างก่อสร้าง",""
2015,57105132844,17000000,"ประกวดราคาจ้างเหมาก่อสร้างโครงการบูรณะทางหลวงชนบทสายหลัก (โดยวิธี Pavement In - Place Recycling) สาย ภก.4007 แยกทางหลวงหมายเลข 4027- บ้านอ่าวปอ อำเภอถลาง จังหวัดภูเก็ต ระยะทาง 3.300 กิโลเมตร ด้วยวิธีการทางอิเล็กทรอนิกส์","","สำนักงานทางหลวงชนบทที่ 14 (กระบี่)","","จ้างก่อสร้าง",""
2015,57105135706,2274000,"ประกวดราคาจ้างก่อสร้างอาคารศูนย์พัฒนาเด็กเล็ก (สถ.ศพด.3) ด้วยวิธีการทางอิเล็กทรอนิกส์","","เทศบาลตำบลภูเวียง","","จ้างก่อสร้าง",""
2015,57105136559,8500000,"ประกวดราคาจ้างโครงการยกระดับมาตรฐานทาง ก่อสร้างถนนลาดยาง AC ถนนสายแยก ทล.33 - บ.วังหวาย  อำเภอกบินทร์บุรี  จังหวัดปราจีนบุรี  ระยะทาง 1.417 กม. ด้วยวิธีการทางอิเล็กทรอนิกส์","","แขวงทางหลวงชนบทปราจีนบุรี","","จ้างก่อสร้าง",""
2015,57105136854,1800000,"ประกวดราคาจ้างเลขที่ 5/2558 ประกวดราคาจ้างผลิตและเผยแพร่ประชาสัมพันธ์สิ่งแวดล้อมเชิงข่าว","","กรมส่งเสริมคุณภาพสิ่งแวดล้อม กรุงเทพฯ","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57105137495,522000,"สอบราคาจ้างปรับปรุงถนนลาดยางแบบแอสฟัลท์ติกคอนกรีต(Overlay)สายบ้านห้วยขัน-บ้านคลองมะไฟ(ป.ศิลาชัย-คลองมะไฟ) ม.4","","องค์การบริหารส่วนตำบลชะมาย","","จ้างก่อสร้าง",""
2015,57105137517,2110000,"ประกวดราคาจ้างซ่อมสร้างผิวทางแอสฟัสคอนกรีตสายบ้านใหม่สามัคคี - บ้านแหลมรัง ด้วยวิธีการทางอิเล็กทรอนิกส์","","องค์การบริหารส่วนตำบลแหลมรัง","","จ้างก่อสร้าง",""
2015,57105137894,787000,"สอบราคาซื้อจัดซื้อรถบรรทุก (ดีเซล) ขนาด 1 ตัน ปริมาตรกระบอกสูบไม่ต่ำกว่า 2,400 ซีซี  ขับเคลื่อน 2 ล้อ แบบดับเบิ้ลแค็บ จำนวน 1 คัน","","สำนักงานเขตสายไหม","","ซื้อ",""
2015,57105138238,600000,"สอบราคาจ้างก่อสร้างผิวจราจรแบบ ASPHALTIC CONCRETE บริเวณถนนสายบ้านปากน้ำ-หนองมน หมู่ที่ 6 ตำบลบางงา","","เทศบาลตำบลบางงา","","จ้างก่อสร้าง",""
2015,57105139200,144500,"สอบราคาจ้างปรับปรุงซ่อมแซมอาคารเอนกประสงค์101ล(หอประชุม)","","โรงเรียนโนนค้อวิทยาคม","","จ้างก่อสร้าง",""
2015,57105139708,600000,"สอบราคาจ้างซ่อมสร้างไหล่ทางถนนคอนกรีตเสริมเหล็กสายซอย บ.นาแซะ - บ.นา  ต.บ้านนา อ.เมือง  หมู่ที่  ๑๐  ตำบลบ้านนา  อำเภอเมือง  จังหวัดชุมพร","","องค์การบริหารส่วนตำบลบ้านนา","","จ้างก่อสร้าง",""
2015,57105139801,9780000,"ประกวดราคาจ้างก่อสร้างถนนสายแยกทาง อบจ.สาย อจ.ถ 1 - 0004 - บ้านหนองมะแซว  อำเภอพนา   จังหวัดอำนาจเจริญ ระยะทาง 1.630 กิโลเมตร ด้วยวิธีการทางอิเล็กทรอนิกส์","","แขวงทางหลวงชนบทอำนาจเจริญ","","จ้างก่อสร้าง",""
2015,57105141962,16000000,"ประกวดราคาซื้อกล้องจุลทรรศน์อิเล็คตรอนแบบส่องผ่าน จำนวน 1 ชุด ด้วยวิธีการทางอิเล็กทรอนิกส์","","คณะแพทยศาสตร์ จุฬาลงกรณ์มหาวิทยาลัย","","ซื้อ",""
2015,57105142080,13000000,"ประกวดราคาจ้างโครงการก่อสร้างสนามกีฬาตำบลทุ่งค่าย  อำเภอย่านตาขาว  จังหวัดตรัง ด้วยวิธีการทางอิเล็กทรอนิกส์","","สำนักงานการท่องเที่ยวและกีฬาจังหวัดตรัง","","จ้างก่อสร้าง",""
2015,57105142627,4443000,"ประกวดราคาจ้างโครงการก่อสร้างระบบประปาผิวดินขนาดใหญ่มาก  บ้านพรุนายขาว  หมู่ที่ 6 ด้วยวิธีการทางอิเล็กทรอนิกส์","","เทศบาลตำบลคลองใหญ่","","จ้างก่อสร้าง",""
2015,57105144507,643900,"จ้างเหมารักษาความปลอดภัยห้องสมุดฯ ซอยพระนาง ประจำปี 2558 โดยวิธีกรณีพิเศษ","","กองนันทนาการ  สำนักวัฒนธรรม กีฬา และการท่องเที่ยว","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57105145292,1509500,"สอบราคาซื้อวัสดุการแพทย์ โลหะดามกระดูกบริเวณส่วนปลายของกระดูกเรเดียส (Volar Distal Radius Plate)","","โรงพยาบาลศรีสังวาลย์","","ซื้อ",""
2015,57105146650,1200000,"สอบราคาจ้างโครงการซ่อมสร้างเสริมผิวจราจรแอสฟัลท์ติกคอนกรีตสายบ้านไผ่ล้อม หมู่ที่ 2,3  บ้านไผ่ล้อม,บ้านพระ  ตำบลบ้านพระ  พื้นที่ไม่น้อยกว่า  3,900  ตารางเมตร รายละเอียดตามประมาณการและแบบแปลนที่องค์การบริหารส่วนตำบลบ้านพระกำหนด","","องค์การบริหารส่วนตำบลบ้านพระ","","จ้างก่อสร้าง",""
2015,57105146902,1400000,"สอบราคาซื้อครุภัณฑ์ยานพาหนะและขนส่ง จำนวน 1 รายการ ของคณะวิทยาศาสตร์การแพทย์","","มหาวิทยาลัยนเรศวร (มน.) พิษณุโลก","","ซื้อ",""
2015,57105146934,1870600,"สอบราคาจ้างโครงการซ่อมสร้างเสริมผิวจราจรแอสฟัลท์ติกคอนกรีตสายปากทางวัดคาทอลิก  หมู่ที่ 9  ตำบลบ้านพระ  พื้นที่ไม่น้อยกว่า  6,000  ตารางเมตร  รายละเอียดตามประมาณการและแบบแปลนที่องค์การบริหารส่วนตำบลบ้านพระกำหนด","","องค์การบริหารส่วนตำบลบ้านพระ","","จ้างก่อสร้าง",""
2015,57105147526,2274000,"ประกวดราคาจ้างโครงการก่อสร้างศูนย์พัฒนาเด็กเล็ก ด้วยวิธีการทางอิเล็กทรอนิกส์","","เทศบาลตำบลปากท่อ","","จ้างก่อสร้าง",""
2015,57105147540,49749,"ซื้อดินธรรมดาปราศจากรากไม้และเศษวัชพืชเจือปน  รวม  1  รายการ โดยวิธีตกลงราคา","","โครงการชลประทาน (ชคป.) สตูล กรมชลประทาน","","ซื้อ",""
2015,57105147586,3391000,"ประกวดราคาจ้างโครงการปรับปรุงถนนลาดยางแบบเสริมผิวแอสฟัลท์ติกคอนกรีต Overlay   จำนวน  2  โครงการ ด้วยวิธีการทางอิเล็กทรอนิกส์","","องค์การบริหารส่วนจังหวัดกาฬสินธุ์","","จ้างก่อสร้าง",""
2015,57105147821,900000,"สอบราคาซื้อกล้องวงจรปิด(CCTV)ชนิด IP/Network Camera จำนวน 8 ชุด","","องค์การบริหารส่วนตำบลนาแค","","ซื้อ",""
2015,57105148507,577920,"สอบราคาจ้างอาหารกลางวันให้เด็กนักเรียนศูนย์พัฒนาเด็กเล็ก","","องค์การบริหารส่วนตำบลหินตั้ง","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57105149325,2284500,"ประกวดราคาซื้อครุภัณฑ์คอมพิวเตอร์และอุปกรณ์พร้อมติดตั้ง จำนวน 10 รายการ 2558 (ศพส.)","","สำนักงานนโยบายและแผนพลังงาน กรุงเทพฯ","","ซื้อ",""
2015,57105150526,2886000,"ประกวดราคาจ้างซ่อมแซมถนนพร้อมปูผิวแอสฟัลท์ติกคอนกรีต บ้านหนองตาหงุ่น หมู่ที่ 6 - บ้านทรัพย์เจริญ หมู่ที่ 9 ถนนสายโพธิ์ลังกา - หนองตาหงุ่น หมู่ที่ 13 และ ถนนสายวารีอุทิศ หมู่ที่ 8 ด้วยวิธีการทางอิเล็กทรอนิกส์","","องค์การบริหารส่วนตำบลนายายอาม","","จ้างก่อสร้าง",""
2015,57105150961,2000000,"สอบราคาจ้างเหมาโครงการซ่อมสร้างถนนผิวจราจรลาดยางแบบผิวเรียบ (สาย อบจ.นม.01313) บ้านหนองออก - บ้านหัวสระ อ.เมือง จ.นครราชสีมา","","องค์การบริหารส่วนจังหวัดนครราชสีมา","","จ้างก่อสร้าง",""
2015,57105150980,2000000,"สอบราคาจ้างเหมาโครงการซ่อมสร้างถนนผิวจราจรลาดยางแบบผิวเรียบ (สาย อบจ.นม.04201) บ้านโนนปอแดง - บ้านโนนเต็ง อ.คง จ.นครราชสีมา","","องค์การบริหารส่วนจังหวัดนครราชสีมา","","จ้างก่อสร้าง",""
2015,57105152251,14564000,"ประกวดราคาจ้างก่อสร้างคลองส่งน้ำ LMC กม. 5+410 ? 8+010 พร้อมอาคารประกอบ (ฝายคลองอ้ายเขียว) ด้วยวิธีการทางอิเล็กทรอนิกส์","","โครงการชลประทาน (ชคป.) นครศรีธรรมราช กรมชลประทาน","","จ้างก่อสร้าง",""
2015,57105153128,1800000,"สอบราคาจ้างก่อสร้างอาคารศูนย์พัฒนาเด็กเล็กพร้อมอาคารห้องครัวและห้องน้ำบริเวณองค์การบริหารส่วนตำบลนาดี","","องค์การบริหารส่วนตำบลนาดี","","จ้างก่อสร้าง",""
2015,57105153856,1980000,"สอบราคาจ้างก่อสร้างถนนคอนกรีตเสริมเหล็กสายบ้านตาเจ๊ก หมู่ที่ 4","","องค์การบริหารส่วนตำบลหนองปลาไหล","","จ้างก่อสร้าง",""
2015,57105154413,1972000,"สอบราคาจ้างเหมาทำการติดตั้งไฟฟ้าแสงสว่าง  ชนิดกิ่งคู่  รหัสงาน 31410 Roadway Lighting  9.00 M. (Mounting  Height)  Tapered  Steel  Pole  Double  Bracket  With  High  Pressure  Sodium  Lamp 250 Watts,Cut-Off      พร้อมอุปกรณ์ครบชุดตลอดจนค่าธรรมเนียมต่างๆ แล้วเสร็จใช้งานได้ตามปกติ ตามแบบมาตรฐานของกรมทางหลวง  เลขที่ DWG.NO.MD-601 ทางหลวงหมายเลข 226  ตอนควบคุม  0100  ตอน หัวทะเล - หนองกระทิง ระหว่าง   กม.12+528 - กม.13+824  ปริมาณงาน 37 ต้น","","แขวงทางหลวงนครราชสีมาที่ 3","","จ้างก่อสร้าง",""
2015,57105156530,643900,"จ้างเหมารักษาความปลอดภัยห้องสมุดฯ ลาดกระบัง ประจำปี 2558 โดยวิธีกรณีพิเศษ","","กองนันทนาการ  สำนักวัฒนธรรม กีฬา และการท่องเที่ยว","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57105156560,193400,"สอบราคาซื้อครุภัณฑ์กีฬาพร้อมติดตั้ง","","เทศบาลตำบลท่าช้าง","","ซื้อ",""
2015,57105156754,3100000,"ประกวดราคาจ้างก่อสร้างอาคารสถานีอนามัย เป็นอาคาร คสล. 2 ชั้น พื้นที่ใช้สอยประมาณ 300 ตารางเมตร ที่ โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านท่ารี อำเภอสรรคบุรี จังหวัดชัยนาท ด้วยวิธีการทางอิเล็กทรอนิกส์","","สำนักงานสาธารณสุขจังหวัดชัยนาท","","จ้างก่อสร้าง",""
2015,57105158884,5483400,"ประกวดราคาจ้างก่อสร้างอาคารอาคารเรียนอนุบาล (ตอกเสาเข็ม) โรงเรียนเทศบาลทุ่งเสลี่ยม(ศรีเสลี่ยมวิทยา) เทศบาลตำบลทุ่งเสลี่ยม  อำเภอทุ่งเสลี่ยม จังหวัดสุโขทัย ด้วยวิธีการทางอิเล็กทรอนิกส์","","เทศบาลตำบลทุ่งเสลี่ยม","","จ้างก่อสร้าง",""
2015,57105158950,29000000,"ประกวดราคาจ้างทำงานฟื้นฟูทางหลวงเพื่อคืนสู่สภาพอย่างยั่งยืน  ทางหลวงหมายเลข ๑๓๔๖ ตอนควบคุม ๐๑๐๑,๐๑๐๒ ตอน พร้าว - แดนดิน ระหว่าง กม.๒๔+๐๐๐ ? กม.๓๑+๒๕๐ ปริมาณงาน ๑ แห่ง จำนวน ๙ รายการ ด้วยวิธีการทางอิเล็กทรอนิกส์","","แขวงทางหลวงเชียงใหม่ที่ 3","","จ้างก่อสร้าง",""
2015,57105159122,9618000,"ประกวดราคาจ้างงานจ้างก่อสร้างคูน้ำและอาคารประกอบโครงการอ่างเก็บน้ำห้วยภูเพ็ก ตำบลนาหัวบ่อ อำเภอพรรณานิคม จังหวัดสกลนคร ด้วยวิธีการทางอิเล็กทรอนิกส์","","โครงการคันคูน้ำที่ 5 (หนองบัวลำภู) กรมชลประทาน","","จ้างก่อสร้าง",""
2015,57105159412,730000,"สอบราคาจ้างเหมาจัดเก็บขยะในเขตองค์การบริหารส่วนตำบลทุ่งใหญ่","","องค์การบริหารส่วนตำบลทุ่งใหญ่","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57105159905,2032000,"ประกวดราคาจ้างปรับปรุงห้องปฏิบัติการ รภท.ศอพท. ชั้น 6 (อาคารกิตติขจร) ด้วยวิธีการทางอิเล็กทรอนิกส์","","โรงงานเภสัชกรรมทหาร สป.ก.กลาโหม กรุงเทพฯ","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57105159914,9000,"ซื้อวัสดุครุภัณฑ์สำนักงาน โดยวิธีตกลงราคา","","เทศบาลนครอุดรธานี","","ซื้อ",""
2015,57105161054,3647000,"ประกวดราคาจ้างโครงการก่อสร้างระบบประปาผิวดินขนาดใหญ่ บ้านคูสี่แจ หมู่ที่ 4 ตำบลดงรัก อำเภอภูสิงห์ จังหวัดศรีสะเกษ ด้วยวิธีการทางอิเล็กทรอนิกส์","","องค์การบริหารส่วนตำบลดงรัก","","จ้างก่อสร้าง",""
2015,57105162352,1482500,"สอบราคาซื้อโคมไฟ สายไฟ ตู้ควบคุม และอุปกรณ์ระบบไฟฟ้า  งานปรับปรุงประตูระบายน้ำวังร่มเกล้า  พร้อมระบบไฟฟ้า  โครงการชลประทานอุทัยธานี","","โครงการชลประทาน (ชคป.) อุทัยธานี กรมชลประทาน","","ซื้อ",""
2015,57105162634,3000000,"ประกวดราคาจ้างโครงการซ่อมแซมถนนลาดยางสายไดรัง-หัวทำนบ หมู่ที่ 6 ตำห้วยร่วม (จากรอยต่อลาดยางบ้านนายสุชาติ นางดวงกมล ถึงเขตติดต่อบ้านหัวทำนบ) โครงการตามแผนปฏิบัติราชการประจำปีของจังหวัด ประจำปีงบประมาณ 2558 ด้วยวิธีการทางอิเล็กทรอนิกส์","","ที่ทำการปกครองอำเภอดงเจริญ","","จ้างก่อสร้าง",""
2015,57105163267,3647000,"ประกวดราคาจ้างก่อสร้างระบบประปาผิวดิน  ขนาดใหญ่  บ้านหนองโจด  หมู่ที่  ๓ ด้วยวิธีการทางอิเล็กทรอนิกส์","","เทศบาลตำบลหนองบัวระเหว","","จ้างก่อสร้าง",""
2015,57105164196,1940000,"สอบราคาจ้างสอบราคาโครงการปรับปรุงซ่อมแซมสถานีสูบน้ำด้วยพลังงานไฟฟ้า  บ้านหนองอุ  หมู่ที่  6  รายละเอียดตามแบบแปลนและประมาณการขององค์การบริหารส่วนตำบลทรายทอง","","องค์การบริหารส่วนตำบลทรายทอง","","จ้างก่อสร้าง",""
2015,57105164202,246200,"สอบราคาจ้างโครงการก่อสร้างถนนคอนกรีตเสริมเหล็ก บ้านห้วยฝักดาบ หมู่ที่ 19","","เทศบาลตำบลอินทขิล","","จ้างก่อสร้าง",""
2015,57105164923,900000,"สอบราคาจ้างโครงการป้องกันและแก้ไขปัญหายาเสพติด กิจกรรมการติดตั้งกล้องวงจรปิด (CCTV)","","องค์การบริหารส่วนตำบลบ้านผือ","","จ้างทำของ/จ้างเหมาบริการ",""
2015,57105165252,3288640,"ประกวดราคาซื้อวัสดุวิทยาศาสตร์ จำนวน 4 กลุ่ม 65 รายการ ด้วยวิธีการทางอิเล็กทรอนิกส์","","กองตรวจสอบรับรองมาตรฐานคุณภาพสัตว์น้ำฯ กรมประมง กรุงเทพฯ","","ซื้อ",""
2015,57105166050,2771000,"ประกวดราคาจ้างก่อสร้างระบบประปาบาดาลขนาดใหญ่บ้านบึง หมู่ที่ 8 อบต.ศรีภิรมย์ ด้วยวิธีการทางอิเล็กทรอนิกส์","","องค์การบริหารส่วนตำบลศรีภิรมย์","","จ้างก่อสร้าง",""
2015,57105166256,47150000,"ประกวดราคาซื้อตามโครงการปรับปรุงระบบ Call Center ของกรมสรรพากร ด้วยวิธีการทางอิเล็กทรอนิกส์","","กรมสรรพากร","","ซื้อ",""
2015,57105167730,2394000,"ประกวดราคาจ้างจ้างเหมาก่อสร้างระบบประปาผิวดินขนาดกลาง   บ้านหนองนาวงษ์  หมู่ที่ ๙ ด้วยวิธีการทางอิเล็กทรอนิกส์","","เทศบาลตำบลยางคำ","","จ้างก่อสร้าง",""
2015,57105170314,2400000,"ประกวดราคาจ้างโครงการปรับปรุงถนนลาดยางผิวจราจรแอสฟัลท์ติกคอนกรีตสายบ้านหานเพชร - ปากลัด หมู่ที่ 6 ตำบลทุ่งหลวง ด้วยวิธีการทางอิเล็กทรอนิกส์","","เทศบาลตำบลทุ่งหลวง","","จ้างก่อสร้าง",""
2015,57105170735,8000000,"ประกวดราคาจ้างก่อสร้างอาคารโรงฝึกงานช่างยนต์พร้อมครุภัณฑ์ ด้วยวิธีการทางอิเล็กทรอนิกส์","","มหาวิทยาลัยนครพนม","","จ้างก่อสร้าง",""
2015,57105170787,6730000,"ประกวดราคาซื้อเครื่องเลเซอร์สำหรับรักษาความผิดปกติของเส้นเลือดและเม็ดสี 1 เครื่อง, เครื่องเลเซอร์ชนิดคาร์บอนไดออกไซด์ 1 เครื่อง  จำนวน 2 รายการ ด้วยวิธีการทางอิเล็กทรอนิกส์","","โรงพยาบาลศิริราช มหาวิทยาลัยมหิดล กรุงเทพฯ","","ซื้อ",""
2015,57105171391,84000,"ซื้อคอนกรีตผสมเสร็จ โดยวิธีตกลงราคา","","โครงการส่งน้ำฯ นครชุม (ราชบุรี) กรมชลประทาน","","ซื้อ",""
