year,code,amount,name,topname,depname,depcat,cat,ref
2014,57125183771,30000,"จ้างทำโต๊ะ โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอเมืองพัทลุง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125191277,20000,"จ้างซ่อมตู้อบสมุนไพร โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอเมืองพัทลุง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125203818,6500,"ซื้อโต๊ะผู้บริหาร รพ.สต.บ้านน้ำเลือด ราคา 6,500 บาท โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอเมืองพัทลุง","","ซื้อ",""
2014,57125211394,10850,"ซื้อวัสดุงานบ้านงานครัว รพ.สต.บ้านไพ โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอเมืองพัทลุง","","ซื้อ",""
2014,57125213557,12900,"ซื้อBarcode Printer Zebra GC-420T โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอเมืองพัทลุง","","ซื้อ",""
2014,57125222257,97000,"ซื้อวัสดุสำนักงานเก้าอี้ประชุม โต๊ะประชุม โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอเมืองพัทลุง","","ซื้อ",""
2014,57125315948,9440,"ซื้อวัสดุสำนักงาน  รพ.สต.ลำปำ โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอเมืองพัทลุง","","ซื้อ",""
2014,58025028730,7000,"ซื้อทรายกำจัดลูกน้ำยุงลายและสเปรย์กันยุง ตามโครงการป้องกันและควบคุมโรคไข้เลือดออก ปี 2557 จำนวน 2 รายการ  รพ.สต.บ้านแหลมกรวด โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอปากพะยูน","","ซื้อ",""
2014,57125045989,7900,"จ้างซ่อมเครื่องถ่ายเอกสาร โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอป่าบอน","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58035032142,11850,"จ้างติดตั้งระบบเครือข่ายภายใน โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอป่าบอน","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58035032163,18000,"เช่าเต้น โต๊ะ เก้าอี้ และเครื่องขยายเสียงโครงการมหกรรมรวมพลคนทุ่งนารีสร้างสุขภาพดีวิถีไทย โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอป่าบอน","","เช่า",""
2014,58025080422,23700,"ซื้อตลับหมึก 2 iรายการ โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอกาบัง","","ซื้อ",""
2014,57035305213,33800,"ซื้อชุดเครื่องเสียงห้องประชุม โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอกาบัง","","ซื้อ",""
2014,58015128810,12000,"ซื้อวัสดุสำนักงาน โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอเมืองนราธิวาส","","ซื้อ",""
2014,58015021205,7650,"ซื้อซื้อวัสดุเชื้อเพลิงและหล่อลื่น ประจำเดือน ธันวาคม  2557 โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอตากใบ","","ซื้อ",""
2014,58025042225,20000,"ซื้อวัสดุสำนักงาน (จำนวน 16 รายการ ) โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอบาเจาะ","","ซื้อ",""
2014,58025042397,6028,"ซื้อซื้อวัสดุสำนักงาน (จำนวน ๗ รายการ) โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอบาเจาะ","","ซื้อ",""
2014,58015278414,9220,"ซื้อค่าวัสดุคอมพิวเตอร์ (จำนวน 3 รายการ) โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอยี่งอ","","ซื้อ",""
2014,58015206303,10000,"ซื้อวัสดุก่อสร้าง 7 รายการ โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอระแงะ","","ซื้อ",""
2014,58025053472,24100,"ซื้อหมึกพิมพ์เลเซอร์ โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอระแงะ","","ซื้อ",""
2014,58035110204,7300,"ซื้อจัดซื้อวัสดุน้ำมันเชื้อเพลิงประจำเดือน มกราคม โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอรือเสาะ","","ซื้อ",""
2014,58035073828,10000,"ซื้อซื้อวัสดุน้ำมัน(มกราคม 2558) โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอศรีสาคร","","ซื้อ",""
2014,58025007521,5000,"ซื้อวัสดุงานบ้านงานครั้ว โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอสุไหงปาดี","","ซื้อ",""
2014,58015069067,8000,"ซื้อวัสดุงานบ้านงานครัวโครงการศาสนสถาน ปี 2557 โดยวิธีตกลงราคา","","สำนักงานสาธารณสุขอำเภอจะแนะ","","ซื้อ",""
2014,58035153946,70000,"ซื้อเครื่องวัดความดันโลหิต โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบล ตำบลบางคูวัด","","ซื้อ",""
2014,58086081482,90000,"ซื้อเครื่องนึ่งฆ่าเชื้อ40ลิตร จำนวน 1 รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบล ตำบลคลองหนึ่ง","","ซื้อ",""
2014,58025216376,99500,"ซื้อครุภัณฑ์การแพทย์ เพื่อใช้โครงการพัฒนาศักยภาพ รพ.สต.คลองสอง ให้เป็นศูนย์สุขภาพชุมชนเมือง(ศสม.)2558 โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบล ตำบลคลองสอง(ประจำอำเภอ)","","ซื้อ",""
2014,58045041962,69000,"ซื้อซื้อครุภัณฑ์สำนักงานเครื่องปรับอากาศ จำนวน 1 รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบล ตำบลคลองสี่ หมู่ที่13","","ซื้อ",""
2014,58025215036,33000,"ซื้อเครื่องปรับอากาศพร้อมติดตั้ง โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลคลองห้า หมู่ที่ 13","","ซื้อ",""
2014,58025215406,70000,"ซื้อเครื่องวัดความดันโลหิตแบบสอดแขน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลคลองห้า หมู่ที่ 13","","ซื้อ",""
2014,58045235646,33000,"ซื้อเครื่องปรับอากาศ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลคลองห้า หมู่ที่ 13","","ซื้อ",""
2014,58045241528,60000,"จ้างปรับปรุงห้องน้ำ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลคลองห้า หมู่ที่ 13","","จ้างก่อสร้าง",""
2014,58055013545,70000,"ซื้อเครื่องวัดความดันชนืฃิดสอดแขน จำนวน 1 รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลคลองหก หมู่ที่ 13","","ซื้อ",""
2014,58025259549,70000,"ซื้อเครื่องปั่นเหวี่ยงเม็ดเลือดแดงอัดแน่น โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านคลองเจ็ด  ตำบลคลองหก","","ซื้อ",""
2014,58015269407,48043,"ซื้อครุภัณฑ์สำนักงาน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบึงบอน","","ซื้อ",""
2014,58025011557,41000,"ซื้อเครื่องมือทันตกรรม 3รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบึงบอน","","ซื้อ",""
2014,58025014172,28300,"ซื้อครุภัณฑ์ทางการแพทย์ 3 รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบึงบอน","","ซื้อ",""
2014,58025197779,69000,"ซื้อจักรยานนั่งพิง โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบึงบอน","","ซื้อ",""
2014,58015098630,26500,"ซื้อชุดตรวจฟัน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบล ตำบลบึงชำอ้อ","","ซื้อ",""
2014,58015097037,20000,"ซื้อเครื่องปั่นอมัลกัม โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบล ตำบลบึงชำอ้อ","","ซื้อ",""
2014,58015098678,25000,"ซื้อเครื่องฉายแสงทันตกรรม โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบล ตำบลบึงชำอ้อ","","ซื้อ",""
2014,58015097119,9000,"ซื้อเก้าอี้สนามทันตกรรมพร้อมอุปกรณ์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบล ตำบลบึงชำอ้อ","","ซื้อ",""
2014,58015234555,19840,"จ้างค่าจ้างเหมาทาสีรั้ว โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองสามวัง1","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58025006916,28000,"ซื้อเครื่องปรับอากาศขนาด 18000 บีทียู โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบล ตำบลศาลาครุ","","ซื้อ",""
2014,58025260040,13500,"ซื้อครุภัณฑ์คอมพิวเตอร์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบล ตำบลบึงคอไห2","","ซื้อ",""
2014,58015153598,32640,"จ้างจ้างเหมาทำป้ายและตีเส้นจราจร โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลวัดพระญาติการาม","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58015255006,5564,"จ้างเหมาซ่อมคอมพิวเตอร์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลวัดพระญาติการาม","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58035131575,5400,"จ้างเหมาทำความสะอาดศูนย์สุขภาพชุมชนฯเดือนมค.58 โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลวัดพระญาติการาม","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58025172363,6000,"จ้างผู้ช่วยทันตกรรม โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านใหม่","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58035340141,6100,"ซื้อน้ำมันเชื้อเพลิง โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลเฉลิมพระเกียรติ 60 พรรษา นวมินทราชินี จ.พระนครศรีอยุธยา","","ซื้อ",""
2014,57105102177,6900,"ซื้อจัดซื้อวัสดุคอมพิวเตอร์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านแป้ง","","ซื้อ",""
2014,57125124428,8800,"จ้างซ่อมบำรุงเครื่องปรับอากาศ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองน้ำใส","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57115077688,111088.42,"สอบราคาซื้อครุภัณฑ์การแพทย์","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองน้ำส้ม","","ซื้อ",""
2014,57115173285,100000,"จ้างก่อสร้างพื้นคอนกรีตเสริมเหล็ก โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลดีลัง","","จ้างก่อสร้าง",""
2014,57125018207,20000,"จ้างปรับปรุงห้องทันตกรรม โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองบัว","","จ้างก่อสร้าง",""
2014,58015261746,12000,"ซื้อครุภัณฑ์สำนักงาน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลมุจลินท์","","ซื้อ",""
2014,58015290493,6000,"จ้างบันทึกข้อมูล โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านทราย","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58025021870,6000,"จ้างบันทึกข้อมูลโรงพยาบาลส่งเสริมสุขภาพตำบลบ้านทราย โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านทราย","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58025060476,96800,"จ้างเหมาต่อเติมอาคารแพทย์แผนไทย โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านกล้วย","","จ้างก่อสร้าง",""
2014,58106084580,65000,"จ้างการจ้างงาน (93.14.18.00 )จ้างเหมาบริการรื้อถอนอาคารส่ิงก่อสร้างของสถานีอนามัย โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลท่าชัย (พวกคงอุปถัมภ์)","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58106045263,98651,"จ้างการจ้างงาน (93.14.18.00 )จ้างเหมาบริการซ่อมแซมปรับปรุงห้องน้ำห้องส้วมอาคารสถานีอนามัยตำบลหาดท่าเสา โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหาดท่าเสา","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58045016618,15179,"ซื้อวัสดุสำนักงาน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหนองพังนาค","","ซื้อ",""
2014,58015238986,63000,"จ้างทีมวิทยากร(นอก) โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลคุ้งสำเภา","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58025072946,15000,"ซื้อวัสดุเชื้อเพลิงและหล่อลื่น โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลคุ้งสำเภา","","ซื้อ",""
2014,58025153614,6000,"จ้างผู้ช่วยพยาบาล โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลคุ้งสำเภา","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57095380470,160000,"สอบราคาจ้างปรับปรุงซ่อมแซมต่อเติมหลังคาด้านหน้าอาคารโรงพยาบาลส่งเสริมสุขภาพตำบลวัดโคก","","โรงพยาบาลส่งเสริมสุขภาพตำบลวัดโคก","","จ้างก่อสร้าง",""
2014,57095380480,160000,"สอบราคาจ้างปรับปรุงซ่อมแซมต่อเติมหลังคาด้านหน้าอาคารโรงพยาบาลส่งเสริมสุขภาพตำบลศิลาดาน","","โรงพยาบาลส่งเสริมสุขภาพตำบลศิลาดาน","","จ้างก่อสร้าง",""
2014,58045144064,8787,"ซื้อวัสดุสำนักงานและวัสดุงานบ้านงานครัว โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลศิลาดาน","","ซื้อ",""
2014,58015194743,9730,"ซื้อจัดซื้อวัสดุสำนักงาน วัสดุงานบ้านงานครัว วัสดุคอมพิวเตอร์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านหางน้ำหนองแขม","","ซื้อ",""
2014,57095380571,160000,"สอบราคาจ้างปรับปรุงซ่อมแซมต่อเติมหลังคาด้านหน้าอาคารโรงพยาบาลส่งเสริมสุขภาพตำบลอู่ตะเภา","","โรงพยาบาลส่งเสริมสุขภาพตำบลอู่ตะเภา","","จ้างก่อสร้าง",""
2014,57125263584,7161.51,"จ้างเหมาเปลี่ยนถ่ายน้ำมันเครื่องรถยนต์ของทางราชการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ่อแร่","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58106041155,6000,"จ้างการจ้างงาน (93.14.18.00 )จ้างผู้ช่วยเจ้าหน้าที่สาธารณสุขสถานีอนามัยบ้านวัดกำแพง เดือนมกราคม 2558 นางบุญลือ ยอดดำเนิน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านวัดกำแพง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58055217783,6000,"จ้างพนักงานช่วยเหลือคนไข้ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านไทย","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58106064037,6600,"จ้างการจ้างงาน (93.14.18.00 )ขออนุมัติใช้เงินบำรุงของสถานีอนามัยจ้างลูกจ้างรายวันประจำเดือนมกราคม2558 โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านเทพรัตน์","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58055241648,95000,"ซื้อซื้อเครื่องวัดความดันโลหิตอัติโนมัติสอดแขน ปริ๊นกระดาษ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลดอนกำ","","ซื้อ",""
2014,57105146098,400000,"สอบราคาซื้อเครื่องนึ่งฆ่าเชื้อจุลินทรีย์ระบบอัตโนมัติ ขนาดความจุ 100 ลิตร","","โรงพยาบาลส่งเสริมสุขภาพตำบลวังไก่เถื่อน","","ซื้อ",""
2014,58015318801,40400,"ซื้อครุภัณฑ์สำนักงาน ตู้เก็บเครื่องมือแพทย์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลวังไก่เถื่อน","","ซื้อ",""
2014,58015311926,15800,"จ้างเหมาซ่อมแซมบ้านพักเจ้าหน้าที่หลังที่ 1 และหลังที่ 2 จำนวน 6 รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองมะโมง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58015312653,16200,"จ้างเหมาตั้งเสาธงชาติและปรับปรุงพื้นที่รอบอาคารสถานีอนามัยตำบลหนองมะโมง(หลังเก่า) จำนวน 2 รายการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองมะโมง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125134699,19500,"จ้างกั้นห้องทำแผล ฉีดยา ด้านหน้าอาคารสถานีอนามัย โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลปากข้าวสาร","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58015040590,15300,"จ้างเหมาถมดินพร้อมไถปรับ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองปลาไหล","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58015005959,49300,"ซื้อวัสดครุภัณฑ์  ห้องทันตกรรม โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองผักบุ้ง","","ซื้อ",""
2014,58015028783,15700,"จ้างปรับปรุงห้องนำ้ชั้นบน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองผักบุ้ง","","จ้างก่อสร้าง",""
2014,57125112667,25000,"จ้างทำเหล็กดัดห้องเก็บวัสดุการแพทย์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลตาลเดี่ยว","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58015068242,14000,"จ้างจ้างเหมาถมหินคลุกฝุ่นพร้อมปรับพื้นที่ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหินซ้อน","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58015068345,23200,"ซื้อซื้อหมึกพิมพ์คอมพิวเตอร์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหินซ้อน","","ซื้อ",""
2014,57085109181,12800,"จ้างซ่อมอัพเกรดเครื่องคอมพิวเตอร์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลซำผักแพว","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58015238793,18000,"ซื้อครุภัณฑ์งบค่าเสื่อมที่ค้างปี 2556 ลงไป (โทรทัศน์สี LED) โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลโป่งก้อนเส้า","","ซื้อ",""
2014,58015000053,46403,"จ้างติดตั้งผ้าม่าน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองแขม","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58015099019,9000,"จ้างซ่อมแซมและปรับปรุงคอมพิวเตอร์ Server Linuk โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองแขม","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125145689,63000,"จ้างเหมาเทพื้นคอนกรีตเสริมเหล็กหนา ๐.๑๐ เมตรพร้อมปูกระเบื้องเคลือบห้องรักษาพยาบาลและบริเวณด้านหน้าห้องรักษาพยาบาลโรงพยาบาลส่งเสริมสุขภาพตำบลหนองสรวง โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองสรวง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125314258,18000,"ซื้อเครื่องวัดความดันดิจิตอลแบบแขนสอด โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองช่างเหล็ก","","ซื้อ",""
2014,57125023767,36000,"ซื้อเครื่องคอมพิวเตอร์โน๊ตบุ๊ค จำนวน 2 เครื่อง โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลไผ่หลิว","","ซื้อ",""
2014,57125153357,36000,"จ้างเหมาติดตั้งผ้าม่าน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลไผ่หลิว","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58015071784,30279,"จ้างเหมาติดตั้งถังใส่น้ำสแตนเลส โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลดอนทอง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58025027331,10000,"ซื้อวัสดุโครงการรณงค์ตรวจมะเร็งปากมดลูก โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลธารเกษม","","ซื้อ",""
2014,58035314874,10000,"จ้างจัดทำวัสดุของชำร่วย โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลเขาวง","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58035339811,16000,"จ้างเหมาซ่อมแซมรถยนต์ราชการ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองคณฑี","","จ้างทำของ/จ้างเหมาบริการ",""
2014,58015199950,5100,"ซื้อวัสดุสำนักงาน ใช้ในโครงการส่งเสริมสุขภาพในช่องปาก โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองแก","","ซื้อ",""
2014,57125263741,22000,"จ้างเหมาจัดทำคู่มือการดูแลสุขภาพช่องปากด้วยตัวเองที่บ้าน ตำบลฟันดี ชีวีมีสุข ตำบลหัวปลวก โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลเขาดินใต้","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57115153718,88793,"จ้างเหมาติดตั้งเหล็กดัดอาคารโรงพยาบาลส่งเสริมสุขภาพตำบลสวนดอกไม้ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลสวนดอกไม้","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125228219,72000,"จ้างทำโต๊ะทำงานและตู้ใส่เอกสาร โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลสวนดอกไม้","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125331565,10750,"ซื้อวัสดุคอมพิวเตอร์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลมิตรภาพ","","ซื้อ",""
2014,57125219795,6634,"ซื้อขออนุมัติซื้อปั้มถังอัตโนมัติ ฮิตาชิ WT P300GX โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหนองโป่ง ตำบลลำพญากลาง","","ซื้อ",""
2014,57125146811,30000,"ซื้อกล้องวงจรปิดพร้อมอุปกรณ์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลเฉลิมพระเกียรติ 60 พรรษา นวมินทราชินี จ.สระบุรี","","ซื้อ",""
2014,57125268306,50000,"ซื้อคอมพิวเตอร์แบบพกพา โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลเฉลิมพระเกียรติ 60 พรรษา นวมินทราชินี จ.สระบุรี","","ซื้อ",""
2014,57125331620,34300,"ซื้อวัสดุตามโครงการอำเภอวังม่วงปลอดโรคไข้เลือดออก โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลปากน้ำ ตำบลคำพราน","","ซื้อ",""
2014,58035329505,24500,"ซื้อวัสดุในการตรวจมะเร็งปากมดลูก โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลเขาดินพัฒนา","","ซื้อ",""
2014,57125198864,14800,"ซื้อตู้เหล็กเพื่อเก็บยาและเวชภัณฑ์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลหน้าพระลาน","","ซื้อ",""
2014,57125060561,8100,"จ้างเหมาปรับปรุงตกแต่งภายในห้องตรวจและห้องทำแผล โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลแสนสุข","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125034816,70440,"จ้างเหมาติดวอเปเปอร์ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสวน","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125127257,10082.13,"จ้างก่อสร้างระบบไฟฟ้าแผนกแรงงานต่ำภายนอก โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสวน","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125177237,64000,"ซื้อแถบตรวจน้ำตาลในกระแสเลือดพร้อมเข็มเจาะ โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสวน","","ซื้อ",""
2014,57125310755,68000,"ซื้อวัสดุการแพทย์งานทันตกรรม โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสวน","","ซื้อ",""
2014,57125333764,6500,"จ้างตรวจทางห้องปฏิบัติการ PAP SMEAR โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสวน","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125335169,46639,"จ้างเหมาตัดเย็บผ้าม่านห้องประชุมโรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสวน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านสวน","","จ้างทำของ/จ้างเหมาบริการ",""
2014,57125182182,97000,"จ้างเหมาซ่อมเครื่องทำฟัน ย้ายและปรับปรุงห้องทำฟัน โดยวิธีตกลงราคา","","โรงพยาบาลส่งเสริมสุขภาพตำบลบ้านท้องคุ้ง","","จ้างทำของ/จ้างเหมาบริการ",""
